Datetaken,Longitude,Latitude,City,year
2011-07-30 04:54:42,-74.075317,4.609278,bogota,2011
2011-12-12 19:13:57,-74.06639,4.634943,bogota,2011
2011-01-30 16:18:10,-74.058837,4.653544999999999,bogota,2011
2011-01-14 18:26:44,-74.025878,4.679342,bogota,2011
2011-07-04 20:27:01,-74.08959899999999,4.63277,bogota,2011
2011-05-30 09:07:01,-74.06793499999999,4.586435,bogota,2011
2011-01-01 13:47:44,-74.060175,4.6471160000000005,bogota,2011
2011-11-30 12:12:56,-74.091796,4.598326999999999,bogota,2011
2011-12-06 12:25:04,-74.04235600000001,4.674012,bogota,2011
2011-04-15 18:06:15,-74.041923,4.674108,bogota,2011
2011-10-27 06:04:14,-74.05533299999999,4.6988330000000005,bogota,2011
2011-03-27 10:27:12,-74.045399,4.671985,bogota,2011
2011-05-15 10:44:11,-74.102783,4.613042,bogota,2011
2011-09-17 13:58:40,-74.110679,4.641445,bogota,2011
2011-12-30 09:05:39,-74.144501,4.6975,bogota,2011
2011-09-17 12:25:57,-74.108276,4.64076,bogota,2011
2011-06-04 18:07:38,-74.0754,4.6458,bogota,2011
2011-12-04 22:03:36,-74.08081,4.612357,bogota,2011
2011-01-16 12:32:15,-74.07139000000001,4.707721,bogota,2011
2011-03-26 14:32:29,-74.04769499999999,4.6978089999999995,bogota,2011
2011-01-07 10:58:58,-74.041489,4.679695,bogota,2011
2011-12-03 14:25:17,-74.080467,4.629468,bogota,2011
2011-02-26 14:59:30,-74.02766700000001,4.764666,bogota,2011
2011-06-29 14:03:01,-74.079787,4.597422,bogota,2011
2011-06-18 19:26:06,-74.059962,4.682323,bogota,2011
2011-08-17 22:08:26,-74.071884,4.653681,bogota,2011
2011-02-23 23:01:10,-74.051456,4.687126999999999,bogota,2011
2011-03-14 18:35:47,-74.126129,4.588744999999999,bogota,2011
2011-01-31 14:57:21,-74.091796,4.587376,bogota,2011
2011-11-12 15:11:59,-74.069824,4.587376,bogota,2011
2011-07-02 02:23:41,-74.090423,4.632719,bogota,2011
2011-11-26 13:23:12,-74.090766,4.632719,bogota,2011
2011-05-20 14:47:14,-74.061584,4.620228,bogota,2011
2011-04-20 10:44:01,-74.057934,4.655057,bogota,2011
2011-05-12 08:39:33,-74.069824,4.6284410000000005,bogota,2011
2011-05-15 13:11:57,-74.081497,4.613726,bogota,2011
2011-12-03 14:50:42,-74.07463,4.608764,bogota,2011
2011-09-13 13:01:26,-74.047851,4.668648999999999,bogota,2011
2011-11-19 09:51:30,-74.13574200000001,4.674979,bogota,2011
2011-01-26 12:32:13,-74.106205,4.663463,bogota,2011
2011-07-14 12:12:40,-74.07772,4.627415,bogota,2011
2011-05-11 05:45:47,-74.057416,4.663582,bogota,2011
2011-01-01 15:32:26,-74.040083,4.651422,bogota,2011
2011-07-29 15:02:10,-74.101066,4.596445,bogota,2011
2011-10-09 00:21:49,-74.048413,4.67575,bogota,2011
2011-05-09 05:05:24,-74.048744,4.675192,bogota,2011
2011-07-30 11:36:00,-74.14278,4.6983760000000006,bogota,2011
2011-04-13 17:17:19,-74.151815,4.68024,bogota,2011
2011-07-29 15:19:42,-74.095573,4.619202,bogota,2011
2011-08-15 17:45:45,-74.099006,4.622795,bogota,2011
2011-10-01 15:54:28,-74.079093,4.63058,bogota,2011
2011-06-21 10:43:31,-74.138402,4.69876,bogota,2011
2011-09-17 11:50:21,-74.10724599999999,4.638878,bogota,2011
2011-11-07 06:11:52,-74.07051,4.639563,bogota,2011
2011-03-09 21:01:26,-74.149904,4.698932,bogota,2011
2011-09-17 16:05:37,-74.06038199999999,4.617833,bogota,2011
2011-05-26 00:11:26,-74.149475,4.6886660000000004,bogota,2011
2011-01-04 00:20:45,-74.050984,4.725214,bogota,2011
2011-05-14 15:35:02,-74.11438100000001,4.641466,bogota,2011
2011-01-11 15:55:36,-74.11143,4.694205,bogota,2011
2011-06-10 13:41:57,-74.082183,4.59422,bogota,2011
2011-02-21 21:00:12,-74.05283299999999,4.672667,bogota,2011
2011-06-28 13:46:42,-74.07780600000001,4.617761,bogota,2011
2011-10-19 13:29:30,-74.09957800000001,4.637338,bogota,2011
2011-10-25 15:04:35,-74.05516999999999,4.70545,bogota,2011
2011-10-06 12:37:38,-74.058402,4.666926999999999,bogota,2011
2011-09-13 13:02:06,-74.049911,4.6563300000000005,bogota,2011
2011-04-24 12:08:10,-74.027252,4.714842,bogota,2011
2011-10-01 09:37:24,-74.067378,4.671279,bogota,2011
2011-02-06 14:29:01,-74.062223,4.615833,bogota,2011
2011-03-09 20:17:23,-74.147758,4.698461,bogota,2011
2011-04-10 17:16:24,-74.099349,4.629126,bogota,2011
2011-05-07 14:03:40,-74.029027,4.715815,bogota,2011
2011-08-21 15:33:20,-74.044952,4.6693169999999995,bogota,2011
2011-06-06 10:00:44,-74.076706,4.685446,bogota,2011
2011-11-30 16:36:29,-74.100723,4.614746,bogota,2011
2011-06-19 12:07:05,-74.028024,4.692944000000001,bogota,2011
2011-01-16 12:23:49,-74.070918,4.713773000000001,bogota,2011
