TW,BARRIO,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,cloudCover,uvIndex,visibility,Accidente
2017-09-08 06:00:00,LaCandelaria,cloudy,0.0,0.0,16.61,16.61,11.49,0.72,0.0,0.98,0.0,8.125,0.0
2017-09-08 07:00:00,LaCandelaria,cloudy,0.0,0.0,17.47,17.47,12.36,0.72,0.09,0.97,1.0,7.705,0.0
2017-09-08 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.44,19.44,14.11,0.71,0.25,0.75,2.0,6.754,1.0
2017-09-08 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.3,20.3,14.12,0.68,0.25,0.75,4.0,8.005,0.0
2017-09-08 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.8,20.8,14.11,0.66,1.95,0.73,6.0,9.058,0.0
2017-09-08 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.12,21.12,14.22,0.65,1.9,0.73,7.0,10.003,0.0
2017-09-08 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.86,19.86,13.67,0.68,1.63,0.73,7.0,10.003,0.0
2017-09-08 13:00:00,LaCandelaria,rain,1.7805,0.68,19.53,19.53,12.15,0.62,1.37,0.73,7.0,5.302,0.0
2017-09-08 14:00:00,LaCandelaria,partly-cloudy-day,0.5854,0.19,20.02,20.02,14.07,0.69,1.93,0.75,6.0,8.125,0.0
2017-09-08 15:00:00,LaCandelaria,rain,1.0591,1.0,20.1,20.1,13.57,0.66,0.9,0.75,4.0,7.887,0.0
2017-09-08 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.05,22.05,15.0,0.64,0.0,0.75,2.0,10.003,0.0
2017-09-08 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.1,20.1,13.68,0.67,0.17,0.75,1.0,10.003,0.0
2017-09-08 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.97,18.97,13.01,0.68,0.17,0.75,0.0,10.003,0.0
2017-09-08 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.59,18.59,12.57,0.68,0.17,0.75,0.0,10.003,0.0
2017-09-08 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,0.0,0.75,0.0,5.002,0.0
2017-09-08 21:00:00,LaCandelaria,rain,0.1278,1.0,17.51,17.51,11.91,0.7,0.0,0.75,0.0,6.004,0.0
2017-09-08 22:00:00,LaCandelaria,rain,1.3983,1.0,17.51,17.51,11.91,0.7,0.45,0.75,0.0,10.003,0.0
2017-09-08 23:00:00,LaCandelaria,rain,0.254,1.0,17.51,17.51,11.91,0.7,0.0,0.75,0.0,6.994,0.0
2017-09-09 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.33,17.33,11.91,0.71,0.0,0.75,0.0,6.004,0.0
2017-09-09 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.0,0.75,0.0,6.004,0.0
2017-09-09 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.41,16.41,10.81,0.69,0.0,0.75,0.0,5.002,0.0
2017-09-09 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.0,0.75,0.0,5.002,0.0
2017-09-09 04:00:00,LaCandelaria,rain,0.1068,1.0,16.96,16.96,11.36,0.7,0.0,0.75,0.0,4.004,0.0
2017-09-09 05:00:00,LaCandelaria,rain,0.3199,1.0,16.96,16.96,11.52,0.7,0.0,0.75,0.0,2.997,0.0
2017-09-09 06:00:00,LaCandelaria,rain,0.3994,0.68,17.04,17.04,12.0,0.72,0.0,0.46,0.0,4.881,0.0
2017-09-09 07:00:00,LaCandelaria,partly-cloudy-day,0.0672,0.19,17.02,17.02,12.69,0.76,0.0,0.46,1.0,5.884,0.0
2017-09-09 08:00:00,LaCandelaria,rain,0.415,0.79,17.96,17.96,13.07,0.73,0.57,0.46,2.0,7.765,0.0
2017-09-09 09:00:00,LaCandelaria,rain,0.1998,0.79,18.97,18.97,14.11,0.73,0.33,0.46,5.0,7.705,1.0
2017-09-09 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.82,20.82,15.1,0.7,0.57,0.75,6.0,7.885,0.0
2017-09-09 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.39,21.39,14.77,0.66,0.91,0.75,7.0,10.003,0.0
2017-09-09 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.25,22.25,15.0,0.64,1.0,0.75,7.0,10.003,0.0
2017-09-09 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.42,20.42,14.01,0.67,1.25,0.73,7.0,10.003,0.0
2017-09-09 14:00:00,LaCandelaria,partly-cloudy-day,0.01,0.19,19.02,19.02,13.28,0.69,1.15,0.75,6.0,10.003,0.0
2017-09-09 15:00:00,LaCandelaria,rain,0.2588,0.79,19.95,19.95,14.11,0.69,0.49,0.98,4.0,10.003,0.0
2017-09-09 16:00:00,LaCandelaria,rain,0.1662,0.79,21.03,21.03,15.24,0.7,0.0,0.98,2.0,10.003,0.0
2017-09-09 17:00:00,LaCandelaria,cloudy,0.0,0.0,20.3,20.3,14.5,0.69,0.0,0.97,0.0,10.003,0.0
2017-09-09 18:00:00,LaCandelaria,cloudy,0.0,0.0,19.85,19.85,13.88,0.68,0.0,0.97,0.0,10.003,0.0
2017-09-09 19:00:00,LaCandelaria,cloudy,0.0,0.0,18.65,18.65,13.45,0.72,0.0,0.97,0.0,10.003,0.0
2017-09-09 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.87,0.71,0.0,0.44,0.0,10.003,0.0
2017-09-09 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.0,0.44,0.0,10.003,0.0
2017-09-09 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.0,0.75,0.0,10.003,1.0
2017-09-09 23:00:00,LaCandelaria,rain,0.021,1.0,18.07,18.07,12.47,0.7,0.0,0.75,0.0,6.004,1.0
2017-09-10 00:00:00,LaCandelaria,rain,2.964,1.0,18.07,18.07,12.47,0.7,0.9,0.75,0.0,8.005,0.0
2017-09-10 01:00:00,LaCandelaria,rain,2.4338,1.0,17.33,17.33,12.47,0.73,0.9,0.75,0.0,8.005,0.0
2017-09-10 02:00:00,LaCandelaria,rain,3.0308,1.0,16.96,16.96,11.36,0.7,0.45,0.75,0.0,8.005,0.0
2017-09-10 03:00:00,LaCandelaria,rain,1.5275,1.0,16.96,16.96,11.36,0.7,0.0,0.75,0.0,8.005,1.0
2017-09-10 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.45,0.75,0.0,8.005,0.0
2017-09-10 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.0,0.75,0.0,8.005,0.0
2017-09-10 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,16.61,16.61,11.49,0.72,0.0,0.75,0.0,5.823,0.0
2017-09-10 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.04,17.04,11.71,0.71,0.0,0.75,1.0,7.885,0.0
2017-09-10 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.57,18.57,13.23,0.71,0.0,0.75,2.0,7.765,0.0
2017-09-10 09:00:00,LaCandelaria,rain,0.1006,0.79,19.94,19.94,15.15,0.74,0.0,0.75,4.0,9.703,0.0
2017-09-10 10:00:00,LaCandelaria,rain,0.0864,0.68,21.05,21.05,15.01,0.68,0.25,0.75,6.0,9.763,0.0
2017-09-10 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.95,20.95,13.98,0.64,0.29,0.75,7.0,10.003,0.0
2017-09-10 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.25,22.25,14.7,0.62,2.45,0.75,7.0,10.003,0.0
2017-09-10 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.7,23.7,14.74,0.57,2.45,0.73,7.0,10.003,0.0
2017-09-10 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.74,25.74,14.72,0.51,2.45,0.75,6.0,10.003,0.0
2017-09-10 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.73,24.73,13.73,0.5,0.71,0.75,4.0,10.003,0.0
2017-09-10 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.34,23.34,14.67,0.58,1.18,0.75,2.0,10.003,0.0
2017-09-10 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.9,22.9,14.47,0.59,1.05,0.75,0.0,10.003,0.0
2017-09-10 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.64,22.64,13.92,0.58,0.71,0.75,0.0,10.003,0.0
2017-09-10 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.99,18.99,13.45,0.7,0.8,0.75,0.0,10.003,0.0
2017-09-10 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.9,0.44,0.0,10.003,0.0
2017-09-10 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.47,0.71,1.5,0.75,0.0,10.003,0.0
2017-09-10 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,1.34,0.75,0.0,10.003,0.0
2017-09-10 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,1.34,0.75,0.0,10.003,0.0
2017-09-11 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.57,17.57,12.49,0.72,0.0,0.75,0.0,10.003,0.0
2017-09-11 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.95,17.95,12.86,0.72,0.68,0.75,0.0,10.003,0.0
2017-09-11 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.57,17.57,12.38,0.72,0.68,0.75,0.0,10.003,0.0
2017-09-11 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.2,17.2,12.21,0.73,0.49,0.75,0.0,10.003,0.0
2017-09-11 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.25,17.25,12.59,0.74,0.49,0.75,0.0,10.003,0.0
2017-09-11 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.87,16.87,12.11,0.74,0.0,0.75,0.0,10.003,0.0
2017-09-11 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.33,17.33,13.0,0.76,0.0,0.75,0.0,10.003,0.0
2017-09-11 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,17.33,17.33,13.0,0.76,1.02,0.75,1.0,10.003,0.0
2017-09-11 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.07,20.07,13.55,0.66,2.06,0.73,2.0,9.763,0.0
2017-09-11 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.03,22.03,13.55,0.59,0.79,0.44,5.0,10.003,1.0
2017-09-11 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.96,23.96,13.9,0.53,1.61,0.44,7.0,10.003,1.0
2017-09-11 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.65,24.65,14.26,0.52,3.11,0.44,9.0,10.003,0.0
2017-09-11 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.18,26.18,13.96,0.47,3.51,0.44,9.0,10.003,0.0
2017-09-11 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.86,26.92,13.32,0.43,4.32,0.44,9.0,10.003,0.0
2017-09-11 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.21,27.23,13.8,0.44,3.83,0.73,6.0,10.003,0.0
2017-09-11 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,27.61,27.61,14.26,0.44,2.7,0.73,4.0,10.003,0.0
2017-09-11 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.5,26.5,13.88,0.46,3.55,0.44,2.0,10.003,0.0
2017-09-11 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.42,25.42,12.28,0.44,3.42,0.44,0.0,10.003,0.0
2017-09-11 18:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.03,22.03,12.66,0.55,3.83,0.44,0.0,10.003,1.0
2017-09-11 19:00:00,LaCandelaria,clear-night,0.0,0.0,20.51,20.51,15.37,0.72,2.77,0.2,0.0,10.003,0.0
2017-09-11 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.74,19.74,14.14,0.7,1.79,0.44,0.0,10.003,0.0
2017-09-11 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,0.9,0.44,0.0,10.003,0.0
2017-09-11 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,1.79,0.44,0.0,10.003,0.0
2017-09-11 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.18,19.18,13.58,0.7,0.9,0.44,0.0,10.003,0.0
2017-09-12 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.5,0.44,0.0,10.003,0.0
2017-09-12 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.9,0.44,0.0,10.003,0.0
2017-09-12 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.33,18.33,13.02,0.71,1.34,0.75,0.0,6.994,0.0
2017-09-12 03:00:00,LaCandelaria,rain,0.5063,1.0,15.85,15.85,10.25,0.69,3.1,0.75,0.0,8.998,0.0
2017-09-12 04:00:00,LaCandelaria,rain,1.0144,1.0,16.33,16.33,10.81,0.7,3.1,0.75,0.0,10.003,0.0
2017-09-12 05:00:00,LaCandelaria,rain,1.0591,1.0,15.85,15.85,10.25,0.69,2.68,0.75,0.0,10.003,0.0
2017-09-12 06:00:00,LaCandelaria,rain,0.2869,0.79,15.51,15.51,10.41,0.72,1.08,0.75,0.0,10.003,1.0
2017-09-12 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,15.95,15.95,10.62,0.71,0.96,0.75,1.0,10.003,0.0
2017-09-12 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,19.44,19.44,12.59,0.65,0.96,0.75,2.0,10.003,1.0
2017-09-12 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.84,21.84,13.85,0.6,1.05,0.75,4.0,10.003,0.0
2017-09-12 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.48,22.48,13.73,0.58,1.17,0.73,6.0,10.003,0.0
2017-09-12 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.38,23.38,13.96,0.55,2.53,0.73,7.0,10.003,0.0
2017-09-12 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.96,24.96,14.23,0.51,2.63,0.44,9.0,10.003,1.0
2017-09-12 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.54,25.54,14.04,0.49,2.67,0.44,9.0,10.003,0.0
2017-09-12 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.48,25.48,13.79,0.48,1.17,0.42,7.0,10.003,0.0
2017-09-12 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.93,23.93,14.73,0.56,1.71,0.42,5.0,10.003,0.0
2017-09-12 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.11,24.11,14.9,0.56,2.99,0.44,2.0,10.003,0.0
2017-09-12 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.95,24.95,14.48,0.52,1.71,0.73,0.0,10.003,0.0
2017-09-12 18:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.8,20.8,14.12,0.66,1.01,0.75,0.0,10.003,0.0
2017-09-12 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.83,19.83,13.85,0.68,1.15,0.75,0.0,10.003,0.0
2017-09-12 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.33,19.33,13.65,0.7,0.9,0.75,0.0,10.003,0.0
2017-09-12 21:00:00,LaCandelaria,rain,1.2913,1.0,17.21,17.21,11.6,0.7,1.79,0.75,0.0,6.004,0.0
2017-09-12 22:00:00,LaCandelaria,rain,4.5708,1.0,17.33,17.33,11.91,0.71,0.0,1.0,0.0,6.004,0.0
2017-09-12 23:00:00,LaCandelaria,rain,4.7681,1.0,17.33,17.33,11.91,0.71,0.0,1.0,0.0,6.004,0.0
2017-09-13 00:00:00,LaCandelaria,rain,2.5404,1.0,16.96,16.96,11.36,0.7,1.34,1.0,0.0,6.004,0.0
2017-09-13 01:00:00,LaCandelaria,rain,1.6936,1.0,16.66,16.66,11.21,0.7,0.0,1.0,0.0,6.994,0.0
2017-09-13 02:00:00,LaCandelaria,rain,0.8046,1.0,16.96,16.96,11.36,0.7,0.0,1.0,0.0,10.003,0.0
2017-09-13 03:00:00,LaCandelaria,rain,0.064,1.0,16.41,16.41,10.81,0.69,1.34,1.0,0.0,10.003,0.0
2017-09-13 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.85,15.85,10.25,0.69,0.0,0.75,0.0,10.003,0.0
2017-09-13 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,15.29,15.29,9.71,0.69,0.0,0.44,0.0,4.004,0.0
2017-09-13 06:00:00,LaCandelaria,cloudy,0.0,0.0,15.95,15.95,10.84,0.72,0.0,0.97,0.0,9.643,0.0
2017-09-13 07:00:00,LaCandelaria,cloudy,0.0,0.0,16.85,16.85,12.0,0.73,0.25,0.98,1.0,9.523,0.0
2017-09-13 08:00:00,LaCandelaria,cloudy,0.0,0.0,18.93,18.93,13.67,0.72,0.49,0.98,2.0,8.698,0.0
2017-09-13 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.02,21.02,14.75,0.67,0.33,0.75,4.0,8.005,0.0
2017-09-13 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.96,22.96,14.34,0.58,1.31,0.75,6.0,9.058,0.0
2017-09-13 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.33,23.33,14.31,0.57,3.02,0.73,7.0,10.003,0.0
2017-09-13 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.4,24.4,14.55,0.54,2.5,0.73,7.0,10.003,0.0
2017-09-13 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.91,25.91,14.44,0.49,2.45,0.44,9.0,10.003,0.0
2017-09-13 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.25,24.25,14.16,0.53,3.11,0.75,6.0,10.003,0.0
2017-09-13 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.12,23.12,14.02,0.57,4.72,0.75,4.0,10.003,0.0
2017-09-13 16:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.8,22.8,14.1,0.58,2.07,0.75,2.0,10.003,1.0
2017-09-13 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,21.89,21.89,13.84,0.6,2.85,0.75,0.0,10.003,0.0
2017-09-13 18:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,21.77,21.77,13.85,0.61,2.19,0.75,0.0,10.003,0.0
2017-09-13 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.67,19.67,13.02,0.65,2.3,0.75,0.0,10.003,1.0
2017-09-13 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.34,0.44,0.0,10.003,0.0
2017-09-13 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.1,0.69,0.9,0.44,0.0,10.003,0.0
2017-09-13 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.71,0.7,0.9,0.75,0.0,10.003,0.0
2017-09-13 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.87,0.71,0.0,0.75,0.0,10.003,0.0
2017-09-14 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.32,18.32,12.87,0.71,0.0,0.75,0.0,8.005,0.0
2017-09-14 01:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.31,0.7,1.34,0.44,0.0,10.003,0.0
2017-09-14 02:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.96,16.96,11.36,0.7,0.0,0.44,0.0,10.003,0.0
2017-09-14 03:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.66,16.66,11.36,0.71,0.0,0.44,0.0,10.003,0.0
2017-09-14 04:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,16.66,16.66,11.36,0.71,0.0,0.75,0.0,6.994,0.0
2017-09-14 05:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.21,17.21,11.91,0.71,0.0,0.75,0.0,6.994,0.0
2017-09-14 06:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,16.16,16.16,11.05,0.72,0.0,0.75,0.0,8.878,0.0
2017-09-14 07:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.91,18.91,13.51,0.71,0.0,0.73,1.0,9.058,0.0
2017-09-14 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.13,20.13,14.76,0.71,0.0,0.44,2.0,9.058,0.0
2017-09-14 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.16,22.16,14.25,0.61,0.0,0.44,5.0,8.818,0.0
2017-09-14 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.08,24.08,13.51,0.52,0.05,0.44,7.0,10.003,1.0
2017-09-14 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.98,25.98,14.83,0.5,1.64,0.44,9.0,10.003,0.0
2017-09-14 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.53,25.53,15.21,0.53,1.47,0.44,9.0,10.003,0.0
2017-09-14 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.08,25.08,14.87,0.53,4.38,0.44,9.0,10.003,0.0
2017-09-14 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.22,23.22,14.91,0.6,1.58,0.46,7.0,10.003,1.0
2017-09-14 15:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.93,24.93,14.52,0.52,1.86,0.46,5.0,10.003,0.0
2017-09-14 16:00:00,LaCandelaria,rain,0.3983,0.79,24.63,24.63,14.45,0.53,2.28,0.46,2.0,10.003,0.0
2017-09-14 17:00:00,LaCandelaria,partly-cloudy-day,0.6999,0.19,19.63,19.63,13.85,0.69,1.01,0.46,0.0,10.003,0.0
2017-09-14 18:00:00,LaCandelaria,partly-cloudy-night,0.015,0.19,19.95,19.95,14.09,0.69,1.15,0.75,0.0,10.003,0.0
2017-09-14 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.03,20.03,14.75,0.72,1.86,0.75,0.0,10.003,0.0
2017-09-14 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.74,19.74,14.14,0.7,1.79,0.75,0.0,10.003,0.0
2017-09-14 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.63,18.63,13.02,0.7,1.79,0.75,0.0,10.003,0.0
2017-09-14 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.45,0.75,0.0,10.003,0.0
2017-09-14 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,0.0,0.75,0.0,10.003,0.0
2017-09-15 00:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.51,17.51,11.91,0.7,0.0,0.75,0.0,10.003,0.0
2017-09-15 01:00:00,LaCandelaria,rain,0.4646,1.0,17.51,17.51,11.91,0.7,1.5,0.75,0.0,6.994,0.0
2017-09-15 02:00:00,LaCandelaria,rain,2.3517,1.0,16.66,16.66,11.21,0.7,3.1,0.75,0.0,6.004,0.0
2017-09-15 03:00:00,LaCandelaria,rain,3.1152,1.0,16.1,16.1,10.66,0.7,2.09,0.75,0.0,8.005,0.0
2017-09-15 04:00:00,LaCandelaria,rain,1.9685,1.0,16.1,16.1,10.66,0.7,0.45,0.75,0.0,10.003,0.0
2017-09-15 05:00:00,LaCandelaria,rain,0.4888,1.0,15.85,15.85,10.25,0.69,0.0,0.75,0.0,10.003,0.0
2017-09-15 06:00:00,LaCandelaria,cloudy,0.0,0.0,16.39,16.39,10.9,0.7,0.0,0.98,0.0,10.003,0.0
2017-09-15 07:00:00,LaCandelaria,cloudy,0.0,0.0,17.2,17.2,10.87,0.66,0.13,0.98,1.0,9.822,0.0
2017-09-15 08:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,18.97,18.97,12.53,0.66,1.14,0.75,2.0,10.003,0.0
2017-09-15 09:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,20.47,20.47,13.03,0.62,0.0,0.75,4.0,10.003,1.0
2017-09-15 10:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,23.96,23.96,13.3,0.51,0.79,0.75,6.0,10.003,0.0
2017-09-15 11:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.89,25.89,14.1,0.48,0.43,0.75,7.0,10.003,1.0
2017-09-15 12:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,25.93,25.93,14.29,0.49,1.59,0.75,7.0,10.003,0.0
2017-09-15 13:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,26.03,26.03,13.85,0.47,2.36,0.46,9.0,10.003,0.0
2017-09-15 14:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,24.84,24.84,13.94,0.51,2.03,0.75,6.0,10.003,0.0
2017-09-15 15:00:00,LaCandelaria,partly-cloudy-day,0.0604,0.19,24.14,24.17,15.82,0.6,1.17,0.75,4.0,10.003,0.0
2017-09-15 16:00:00,LaCandelaria,rain,0.1495,0.79,25.83,25.83,14.87,0.51,2.45,0.75,2.0,10.003,0.0
2017-09-15 17:00:00,LaCandelaria,partly-cloudy-day,0.0,0.0,22.47,22.47,13.97,0.59,2.3,0.75,0.0,10.003,0.0
2017-09-15 18:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.73,20.73,13.63,0.64,2.36,0.75,0.0,10.003,1.0
2017-09-15 19:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,20.29,20.29,14.32,0.69,2.3,0.73,0.0,10.003,0.0
2017-09-15 20:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,19.43,19.43,13.81,0.7,0.0,0.44,0.0,10.003,0.0
2017-09-15 21:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.88,18.88,13.42,0.71,0.0,0.44,0.0,10.003,0.0
2017-09-15 22:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,18.07,18.07,12.47,0.7,0.0,0.44,0.0,10.003,0.0
2017-09-15 23:00:00,LaCandelaria,partly-cloudy-night,0.0,0.0,17.76,17.76,12.47,0.71,0.0,0.44,0.0,10.003,0.0
2017-09-16 00:00:00,LaCandelaria,rain,0.021,1.0,18.32,18.32,13.02,0.71,1.79,0.75,0.0,5.002,0.0
2017-09-16 01:00:00,LaCandelaria,rain,3.0308,1.0,17.76,17.76,12.47,0.71,0.0,0.75,0.0,5.002,0.0
2017-09-16 02:00:00,LaCandelaria,rain,3.4915,1.0,17.21,17.21,11.91,0.71,0.0,0.75,0.0,6.004,0.0
